Actual,Predicted
123,133.9885673720892
288,139.08997764640978
78,128.73417888717685
391,120.23460998320246
53,132.9992303249296
76,134.79294212005553
73,138.1670363223615
267,142.10232453605408
145,133.79352504642242
66,132.5941510684111
184,138.86349586233192
265,134.05613962785742
130,129.74680377991095
225,133.06150402790252
54,133.99557015401885
121,143.91944916344576
35,143.39518304777064
255,137.39110726744943
119,135.66748547050983
196,151.36035437747276
143,143.1455837814839
8,128.24823483295268
71,136.7903463893099
85,133.18928127693866
44,141.27409920827023
100,127.70626205948072
13,133.00857556349627
21,139.41098020341622
97,139.64539878892595
28,142.73348079661005
375,134.86259039708904
45,135.8369553028654
221,141.67003464464307
232,137.05001931065118
65,131.5769162147409
285,127.60050611073123
115,128.76361246620306
171,143.06364204465214
98,143.39986472249376
3,136.0870018789317
33,133.17747930712457
13,143.5132881668669
390,134.45955084739452
115,134.51812153099957
64,129.89652113257767
335,135.58158748450194
390,134.4115476299833
152,136.4472257873634
53,137.6422065250371
158,142.57848366599146
52,141.4731765902351
100,149.4236288390715
372,137.6191845593789
104,150.4467198207504
183,125.14192923977458
238,137.8298507437922
91,139.3465406043163
6,130.80407875768955
66,133.74676248105493
169,143.3945971779999
171,141.2617050327644
158,138.18890889564895
311,139.25545758932728
172,131.57076232164434
31,138.30355280183792
243,125.42716600215374
298,165.6483781164849
42,139.3788475431706
104,134.69955085737834
188,149.09661431400815
35,141.56968735164062
113,135.39613081412796
140,132.82145353987158
205,140.1579385532348
167,134.29269396679834
157,134.95289664986262
245,130.65887445278833
56,137.52194144546544
147,140.44447429908521
130,128.91962108354335
307,136.67817446200843
200,129.2382788983577
250,137.3102523518994
369,143.7367004254139
121,126.93077647867233
251,130.52813397786989
140,137.279072963805
11,130.89761142654024
110,154.9294181037746
59,137.41633474146155
2,142.62712651669412
20,146.39106794824488
93,141.35521135147775
196,138.79120495496718
75,148.63636451542806
275,135.55616447270629
38,130.64761717064377
41,155.74923061562887
57,130.28117681588313
48,140.00471406095218
170,142.47090527105792
340,133.314500715674
100,140.12252321825142
3,136.207322241112
48,137.16858832637507
137,142.95858998984914
122,139.85289197166293
196,137.20628175837277
275,135.57036453985666
304,135.24958779961042
131,138.15035252667613
216,135.56485957147774
47,145.992692746755
211,138.664715230904
53,132.33844313292536
164,134.75816742412758
162,131.9462967224875
38,132.21281356912235
22,133.71933993682302
156,136.16848915411433
71,138.7723600502721
108,136.85794124831585
67,140.58838658377033
86,125.18331105746545
93,136.0492548294407
34,120.80727429751026
59,148.9176916478637
39,136.98124105589525
151,133.54124332004784
141,139.9823792853261
28,133.70893718329933
161,138.34226173155224
186,139.48485419433857
120,141.23913501512692
260,138.0288175163983
154,135.3351521079517
188,141.45176011422245
18,137.23450509907306
110,139.20474455366158
298,135.3775508396666
39,139.17738944752415
40,137.19520845960056
308,137.5269696835351
115,135.4780088502082
40,136.05184980358356
156,132.2172527603089
158,131.8870393973669
10,139.3105603589752
101,132.95611691539503
99,133.07778392689787
233,137.5617762785576
82,137.7740834100214
350,134.50691432537943
118,141.71211741447013
101,132.9690795106611
192,131.94322234761844
244,152.18547386889944
156,128.8456297525008
162,139.64374586226066
159,138.81888993037313
19,137.14196537801672
166,134.27420916776575
394,157.96142389367338
105,137.50416678773152
110,139.75263554150257
47,132.6777688066028
10,136.18096892340645
98,137.68061345997393
295,136.42467958964497
35,135.4407784219553
37,123.46438775369944
3,123.94779340970695
8,143.24914817460618
65,131.0389486681104
113,140.67164831843834
126,142.03901682706743
5,135.89287646257816
343,139.59924390928845
118,129.77481704351547
341,132.59796825389387
185,138.0746368925681
69,134.72387245801986
31,137.06129830989096
305,135.41561906740853
233,138.89187272097007
23,143.1754701753164
177,124.91821361709634
171,145.98321632307437
165,135.03230832966085
392,133.96555064537804
56,138.90655707730306
71,130.74080089237876
39,133.62496976814282
140,142.85458452819907
111,148.22956808291968
240,143.0531449869748
308,143.84648008637018
2,135.6438799496256
38,137.39881642660748
75,135.82473918838645
80,133.48131240970878
18,134.14164484083798
232,138.29948288524338
204,133.73399497866927
11,135.93141336001696
55,139.80835797283837
34,140.24747635460693
263,135.34582000491403
278,148.22712685713486
161,139.37554754480692
112,145.10649376591354
118,137.6939674326136
88,138.23991536483607
180,137.98249107163602
31,130.8773433571978
238,102.06832364595812
291,136.10395145320027
311,138.37238805815613
60,130.10140742600788
24,136.4163208977332
1,139.96469541291057
37,137.58066616301733
100,137.06436745409928
280,142.1158439013473
393,133.4777533555716
420,140.64344951946984
49,136.4984364689866
2,139.0352435907303
313,138.94101067538662
258,157.01002669855998
89,132.21792393134123
64,135.10987440997985
144,151.03251930313382
26,134.05898260998111
203,131.94983128389785
107,137.7899366153445
144,135.93601202783012
111,141.24186123917764
28,135.65521660170623
122,133.84742837701063
218,120.8750666020054
7,137.77715013793176
225,135.29285581691187
11,141.12317878116758
126,128.82485179575698
5,141.5392437410112
2,144.4165189078813
429,137.39248025462658
67,126.66834891542882
112,136.63659041546217
225,130.1588449793527
85,138.54827369288935
124,129.97118263084934
108,129.08794541898268
94,132.4457148549963
39,135.51415749929708
292,136.6332573239321
259,134.72839027209196
414,134.83049894861153
3,130.62396003428344
20,137.33959120502303
252,139.3134431417187
322,135.7710143353269
181,136.40999740899628
14,134.67105309909297
207,134.63761759929994
147,140.64774248595188
129,131.31709449515526
34,145.38253563456507
195,136.25898886422831
44,137.3920149352747
180,139.94736584355687
149,140.06930181985348
88,138.13827459454404
359,139.7062317674055
1,139.79057574555893
292,138.61447980462435
236,139.1199341618222
122,128.60522677747971
21,136.33895627352362
152,139.847509917195
305,135.37800715412322
67,136.2574779784895
57,136.14660091505294
33,138.9324222938673
110,146.93921458790456
114,132.05393996912434
12,137.90138683539408
136,130.8105580228272
95,133.53499199771375
259,131.29329025418573
82,146.50347243695694
303,140.60150497065564
197,137.33412878859338
58,146.45792194418212
103,135.76143571186688
119,137.17059259690822
23,149.90168753764283
46,142.98952201108116
113,137.49400337809513
7,134.47766647863168
70,130.85004201670105
233,139.68644080514662
175,136.1698568873923
144,140.85158356988964
207,134.4434807404757
18,140.97818619626074
42,137.4069050526611
105,135.09081470764207
26,140.34545292917872
99,139.89789532536415
11,141.3784214820557
226,136.49177930786217
285,137.56657115648613
176,130.91556948707685
293,136.37191589641807
73,141.63023521065233
326,139.40072646842043
300,138.85426071826214
186,145.88188293408243
24,135.30952482608208
43,130.5726374568784
233,133.20901601338872
72,135.5964240300445
176,139.81919767910767
71,139.1191301024
146,143.24189736790308
58,139.85371922457932
64,137.28871639191598
317,139.86267344491588
38,140.01804334759004
176,133.90198791766653
79,137.53378680946415
141,133.3998487847608
183,137.7878999654793
16,132.46690704745117
269,135.47577035653177
30,140.34305071258652
145,138.4297426084485
221,132.14198269083462
60,139.5070364762395
42,136.97931262812145
10,137.90168911164548
34,145.61708067992478
110,132.55740077171137
230,139.7631445936523
55,133.6131080785594
174,133.6380098433072
26,140.39026089245849
53,151.20298306389117
401,135.92259968489708
133,126.98918412026754
69,133.3837707777487
8,141.10025924866363
67,136.80148884203794
38,143.08305098187572
9,134.13333833429044
260,138.05794007469794
330,134.54327100921424
32,146.6257861036394
187,142.4560301942385
54,135.15793250631242
90,144.56120929178297
37,131.20011383790003
168,141.0510372915432
38,133.6174303542465
148,135.3896137639137
6,159.96600265285582
56,131.49229638773724
37,138.2987701073057
7,150.15581943438923
416,135.7989910685029
165,140.25407333292227
31,134.888484803365
129,133.28405404841985
105,137.156360849186
24,132.42626550164184
261,140.83174194437177
31,132.53560437232488
137,138.0470239248968
10,141.39440409369018
118,135.36776535654897
137,135.4155256381786
61,129.99744626806597
24,133.6915112403954
28,139.59532400688968
82,134.2266639648453
88,135.6353559426441
155,144.0655170163026
65,137.0150760640578
282,117.94207899479713
97,139.66712885074682
80,130.6116269298647
125,134.05362939809245
91,134.9755360058842
13,137.2520608731993
88,156.5840799095804
312,146.70750200858373
28,136.04078140353644
0,148.62045812315057
90,136.31688953837727
41,132.86157862079602
217,137.18977308704982
155,138.9192607914711
37,137.42553521880612
411,117.61887906588981
204,142.76550392638472
215,130.255920843821
77,141.89398635871393
267,136.1267916828342
60,129.9886611499323
158,132.7643367040221
321,132.57434763311971
37,129.35915925437143
173,128.61639669772012
196,143.59539100223523
65,137.52246463847425
10,137.00935461293085
3,153.78672984694336
180,138.1936177324414
219,131.28599132316725
278,136.69326088809683
11,134.04099580164947
15,131.8309256635231
20,133.5917662093924
255,136.2637579305355
21,132.12264311948041
302,137.67508577382213
52,139.17966040010342
363,144.6938544087356
14,144.17252819356125
94,141.5409903854922
316,140.8987987885732
58,139.20157794089113
9,137.20751520162304
57,131.79258330384977
30,139.1977702166702
92,132.80598405541537
287,139.38805763522473
106,132.8854803132004
72,142.91918673353354
139,137.40381962166526
144,141.93690519408446
118,135.5497363215071
217,139.5758140120313
131,133.07978634366106
378,139.6699064547775
52,129.12481883613137
266,133.81286987644634
70,135.6813198268201
125,135.2233724071304
123,129.59822468194653
306,136.66031491585716
144,142.77437524892989
180,138.3174543490249
0,137.3059331549972
5,142.37569919183875
52,142.75252743455957
312,140.77569351632982
143,131.1639856411027
224,132.51336451759215
160,129.31594303329993
201,140.3571483483352
31,135.5353309532347
108,143.18318334187734
39,133.52157907146645
42,129.01060661516365
42,148.40871260505307
19,139.00397052076838
160,143.84473743662235
22,141.4962995483192
99,136.07042496878506
50,137.45155657595356
207,134.84900468862458
90,144.96076518457434
424,134.06342343736338
75,133.1429857550024
23,131.85695625445442
266,133.98459619199258
88,134.98813747086163
27,128.71855804872584
222,136.8481017389164
144,145.27072634150753
115,140.01868269835623
164,128.52557692413777
212,135.73161015147835
30,143.0118432338791
221,136.66791002305408
329,130.94066448971856
423,143.54937091391338
55,139.21612358507588
252,134.7746403171679
109,138.80661863736898
18,132.37926306055547
32,132.8312384275582
172,139.28143238659567
110,129.99456910614506
12,137.83854795567933
11,143.73794256973866
137,134.4046513429993
54,126.61613110078805
88,141.243853624664
206,151.681791006823
113,141.84907261738778
97,127.4601177462673
185,144.59220588834236
283,141.49522301517774
164,137.83689249702718
119,132.2326656237697
47,132.40853180343973
317,139.39199750890995
225,139.51741576218393
162,136.03563009595987
128,139.84809567698082
49,139.4113852646722
36,144.01527310683912
11,136.0711740576028
5,138.82086713319782
8,143.11286900041154
267,132.63025478279465
168,143.09257049892028
24,129.32887259250063
103,139.78989677418744
111,133.153091944987
26,137.81800293448
57,138.92079664029856
136,138.6696856650721
111,138.42809866907268
252,156.3399049355657
447,153.96330897010267
73,133.90924509914748
413,141.65256141953773
123,142.07253364432927
268,135.86687288492973
232,141.55796626600872
68,141.75168304498442
68,130.24387772329968
403,143.00922270682534
17,134.9453626481452
370,139.15776820209066
202,137.62172448833002
230,137.97044682821567
45,131.94945691815263
249,122.61453040991998
226,135.1525045222345
261,132.32732148043175
4,131.31852081884995
102,133.84368032857145
108,142.18612808714548
194,136.0175840933089
76,141.96896457893473
28,137.7240281603071
86,140.2298673881844
251,142.93018242192983
90,138.5558780739708
354,134.98638379197
147,140.80254645088476
83,136.59168353033496
173,139.19747816854638
201,147.06554892561326
58,134.8246051534136
180,141.09523726989846
67,136.2049563696936
3,130.69238464179122
381,134.3637019713209
15,136.65063419900304
10,138.11954966966948
111,136.76315239213199
27,139.6849486566486
128,137.1670393366157
334,131.96719066999012
16,131.30914136530427
39,137.73184048159357
129,133.9522515084289
201,119.03917783395006
161,133.2505516904928
103,131.23935412656647
56,147.99496475856986
20,146.49752144649307
144,131.66099243776065
261,140.1523337581631
87,141.101039853973
152,147.67888174860357
365,155.88669985133254
89,134.94699319927568
71,136.580215197747
138,132.11673099186223
127,127.16329194279743
75,131.15650485925886
308,139.13453282148245
225,146.54213962518108
142,140.93281680394315
75,154.48247121983897
59,137.13042626064077
113,134.97784057299816
11,132.6887343619942
325,137.4154123976221
186,147.45498669982064
85,133.79180221024245
185,135.46189267781762
178,138.69230815033436
386,134.3764850976667
52,135.73875248633044
210,135.20472517931162
72,136.4707714910496
46,131.3831190920463
139,141.5901977043735
206,131.51019388074516
104,139.9398209596862
50,133.86096931082736
18,133.75547976017626
4,140.95612832929154
75,130.8806617110189
6,141.90388809777957
221,137.7093053735948
25,139.39722162047173
217,137.73630929246326
206,144.8594563543311
19,142.04723463182
291,134.27034704003486
11,138.28007971892302
29,129.42227098729714
122,132.58434044705265
212,139.1517887928876
126,128.4858354817155
31,144.06043319385694
168,132.60793776305132
0,145.55116569085263
183,134.86884250301975
38,136.32924123405647
23,135.54627799239302
36,133.8038456378114
191,136.78537386696
37,134.84932878851933
307,138.15511627315024
100,138.03891770869245
156,133.17703174849694
169,139.50516758918644
225,133.63527816630736
12,140.86886206955532
147,132.40573577361135
217,144.2613374994924
16,138.80166253186476
98,137.13848844796178
49,148.87549021130772
172,130.9121180846174
49,136.1374424086358
393,141.77395875916204
2,151.52213730216917
106,152.97216819408305
152,140.20521914054837
90,135.736414759506
246,145.04807398540257
192,141.97329861073908
23,136.89349551841244
115,139.15803350496586
101,121.18379809719772
65,140.03998413685198
150,137.07860407743476
186,136.21612608150969
48,133.10139784795533
223,136.30132859165784
302,154.2433600127841
293,137.1618729954185
5,137.0739351069941
84,143.03103352083735
46,131.42542597334727
132,135.68433214838348
342,137.03171296161418
55,136.045505561529
179,132.14228180200615
167,138.65845054510896
73,134.55262295351486
5,145.73904661761807
78,147.3105343257816
264,135.660531537392
22,142.67950985196973
158,141.69260411144148
57,133.89570799279596
58,131.86927699745561
23,140.71421196143407
120,135.24866097236188
23,135.8303361863329
50,135.27637259644007
121,147.1515727163518
216,136.43732847437946
68,145.86261432777115
255,136.45289861438437
110,138.68197970994953
59,135.88651073228013
93,145.43445930305322
22,136.02235876020038
39,142.46942049988655
7,137.1015358451209
38,134.47491901406778
450,130.77467332596834
124,129.59115099219522
386,140.39900871444794
68,128.38559469809664
36,147.9035217482611
320,141.37063607167457
166,128.82223872393158
55,127.19645176171778
165,141.32147759230156
94,143.80419162539025
69,136.74619676066004
85,142.6103073726482
55,134.66423442829912
29,140.09807460038058
17,130.3227700362105
39,134.4475544932996
37,123.46747098013809
108,134.88614144076914
275,144.63944304604692
22,140.70529890002214
100,143.7844710283715
117,131.6060315408489
365,137.12332986469764
74,133.1282572892363
76,140.99810125032323
85,137.0351443410696
94,189.51329024015467
152,133.24597782386388
341,146.09110258843572
433,135.20474163103344
153,133.47567607743545
406,133.35665415480983
63,142.48340028463357
83,150.3005791717054
87,135.2193147811345
108,140.42815743356135
32,127.95059315098219
198,139.09341884562198
420,135.58233491406048
140,138.5529742772961
340,138.31460699810708
152,137.19998745933566
49,133.90616304563292
113,134.78655892024585
250,137.4252507212498
50,138.93750472165019
30,125.40292451105942
81,144.097387576592
58,130.76581367351216
149,133.4467683318658
11,139.54798834218764
203,134.6296579681326
24,139.29947212875229
150,135.09853566667806
328,137.1909657715969
41,129.34422846382358
108,132.311152752825
36,133.13226517371638
218,141.31355166441526
32,136.28167350802687
23,134.42611872924826
107,135.32626630522867
248,135.42918842776305
146,139.55656875862923
117,137.56578713925782
74,137.44312621636263
238,139.4043584132526
164,132.373647178749
14,138.38507587189153
67,138.94844779611861
135,135.86245892746382
132,140.78969039058188
178,141.2704035721176
131,150.77190947729738
79,142.03234563663483
70,135.06861703615695
4,141.2307144068641
105,134.04406180177267
151,133.33628968335685
28,131.4083371608092
76,132.94215866704116
260,137.34222994278218
290,128.31699236232834
275,138.59288375788321
0,137.9263398852854
183,120.13331731843508
77,136.70234825461367
101,142.5932771113134
133,135.17110784654122
28,138.13124021485163
78,131.83633535923047
38,146.4616013996645
101,137.4285284861751
183,133.45626881308817
107,146.76900592883638
155,141.41380764196248
435,141.03261339598126
433,136.20482230642716
49,135.91389773729748
317,139.2335398371898
265,125.07190639798606
112,140.55946140769097
2,141.31094912862474
412,135.41159868603341
31,147.9931122716507
10,124.54652158844648
92,134.75531446836337
7,136.6268755342382
50,141.1177868554471
211,128.93984807215085
4,142.4258631510737
46,136.80718209757072
29,140.4127020862534
3,142.8028793830261
34,138.63941249294913
8,134.65260680149976
350,141.4062890807431
375,146.34334250815823
46,146.1528880222749
60,129.35538505058548
112,138.05921428615585
57,139.01739060541752
140,140.40102014753188
139,134.229869055101
71,141.72447813727462
29,131.29873880546106
61,147.28032046611503
50,137.61758905197362
52,135.50945437915485
66,137.56452822234942
0,138.10254147470107
65,142.94812758670247
270,141.41144295483892
125,144.43973963204797
286,139.70028975956618
50,133.49244831373895
49,135.47949661725247
83,141.2001839975236
219,136.35633219145112
255,137.25513625607388
39,130.31141584386617
48,134.15702950806192
110,133.04554902895245
105,142.62420571840102
363,146.13633370229846
23,137.8314367152649
69,134.94240699344485
171,144.9390269614756
291,139.1192121848815
38,134.77547628404204
85,136.8804310948754
304,138.04339960814212
109,136.09222561815332
340,134.86453068272152
135,130.19011196376485
323,129.01227372411225
94,137.2978273909869
231,137.8835461460105
121,137.31295683357664
39,135.66070137288222
313,139.0511137279406
269,145.68919683852
407,142.73438006877893
117,138.7938736915916
0,135.4551453617283
141,140.6832328272551
332,148.3243767304341
46,138.76080905136456
19,133.93713804698385
259,138.42914681361333
174,142.39321774210487
17,138.24452712516506
29,135.57815443939703
162,137.67701813720478
27,128.38414607883706
277,145.99928028397068
39,134.88596275185762
126,135.03947722676057
204,148.08232149353515
3,141.59976859026702
65,140.99885371877468
264,133.91865235035863
131,129.69372219898005
12,134.9346928400794
63,143.37920497190228
21,139.04640426887872
219,137.98018810579282
21,128.7887964918314
38,136.26555232329292
75,144.6979405825072
215,138.26573110033536
61,129.41902962472432
122,142.12238826584147
405,145.890630433674
183,143.35034794410726
23,138.55541932676198
35,137.60214111343564
259,143.46356064335674
25,135.68980034544072
273,135.27696956803655
96,125.14304619445971
212,119.07185802246578
303,141.1492840601068
309,141.7558262051495
292,143.26886647962775
239,133.34240343996592
158,134.71293708015855
107,141.94038036509764
275,134.98454491479572
92,138.38414651842837
204,123.41407937628026
148,142.10143523586777
178,138.668499573859
241,130.25335542256272
266,136.42397031147496
164,134.47363094320772
34,151.07532424964552
19,134.30916404121896
132,137.18643090405564
104,141.4558864322408
54,132.83828073911752
9,125.12191870381768
32,134.15079547575567
265,140.08329811052187
70,135.5440969008298
115,135.62060767075855
323,136.37555138476992
46,100.91814542162851
143,144.1167993360081
9,135.45991495645683
308,141.6813926793764
4,130.97171624575245
205,138.1290633447521
82,141.8504762472926
68,145.9863378839696
394,138.492533085575
162,138.61425781910864
189,135.41597409063587
61,132.56073713053576
213,145.17446567383791
77,142.0279346509686
197,135.67125011888413
49,137.37205161776723
33,156.7358249795309
33,137.28365401889857
90,137.99011597526476
89,131.05873892478306
355,142.2321930241808
114,143.26059519555278
109,138.83317384509974
162,136.00445950258495
17,138.93953659888018
237,144.46782027079334
193,146.4832304029424
213,134.08756664591363
361,130.7829437234293
72,130.44443742951694
99,132.68662865767516
69,133.6052142365779
13,137.11029917732637
90,136.36008887330092
161,140.16840709014772
142,134.8252393320321
104,137.14147348834697
225,134.78837878405997
253,133.20014718149045
14,144.24337050878145
472,138.61684003189194
354,136.88020213622957
65,138.88740430851482
84,142.62202181666092
325,141.80810971515749
53,130.9313435783764
5,133.20581829041276
72,140.70254461037254
192,122.20490476703586
26,134.94531029570132
261,139.6766240698562
66,139.5361508861445
40,134.08279811675504
104,137.1413944420369
6,137.16594373148197
76,132.21519947672056
250,135.61082477528382
156,144.0102115321582
297,131.85814557644397
162,141.7127685473299
11,131.5074255928796
177,133.12616426583347
79,127.97598607870957
78,138.37057083022168
76,133.34191202812266
112,135.24777916534796
137,142.20721093789402
319,134.29516031544054
217,148.2903140804559
455,139.37060201757006
127,132.4476041289044
35,147.43662487219814
333,130.79742965523198
104,137.6007906860001
129,133.63255761669149
97,136.25352953099846
274,128.65379529221465
94,138.22088577116497
114,130.80380243750778
196,138.56784180697144
32,145.27760402664856
177,142.00051346658336
58,138.1835982639325
161,134.75463717415957
246,131.34989601056887
229,143.40288445819803
277,138.10931736002135
74,129.44284809313768
410,157.00659785479152
322,143.47755430703882
331,137.7152344734425
25,133.1618011253864
82,131.95741236622865
128,136.33382743382907
266,135.58076689159194
473,132.4427770088726
11,136.4255825632052
214,137.77684953249747
45,138.77085623740362
151,150.92338298911787
38,136.95749143456973
66,138.97564943059714
47,148.6041110803032
46,133.21054326905855
264,147.39612112283064
352,133.59081089177118
0,140.19379032756396
390,134.82033182270703
19,137.77632464749286
444,134.2516458014775
247,139.31397924470951
30,139.60239924951148
255,138.42479955280646
385,131.80912456616264
300,140.94508220529573
107,134.1400373793803
318,129.62203853471834
44,134.8505817531942
146,145.34861645967368
351,137.26598769463982
52,138.9396953551908
195,136.68884994522503
16,137.51891812406484
110,135.69651940733726
13,142.65329569535936
38,132.14776974130262
50,135.35972069769832
80,141.81730626009656
95,138.72752283159684
136,138.48553032424084
295,144.245968163161
322,129.99305975948428
210,141.5048711459007
182,146.37045118461322
53,142.5258484622514
418,133.61539719211976
69,139.2276750877074
97,130.29078370316174
146,134.05771345567956
122,164.0269029597312
205,140.16935030063965
7,132.22834865882356
160,134.3401694355623
144,135.15115606736848
101,141.16363315914066
354,135.83105349390198
22,134.30825019168384
19,142.72207749495337
142,140.4168965900841
19,139.41130610832886
25,138.80214237484915
69,139.25276693276837
76,136.42190408055654
76,136.7142407398828
73,136.10813838548034
126,130.3223729411967
20,147.26616199136222
33,130.68899674443253
92,138.1319218410506
216,135.3774869959967
236,143.5285602385876
458,142.46245195940128
55,131.65858738088147
16,130.84287403570838
287,138.54637684389226
250,138.31248951799876
29,136.82349599531938
98,126.26371511646416
8,134.635113041437
205,132.38611776062535
164,137.9274398726021
123,127.13401173902751
283,138.58363126855562
224,138.325106499744
143,129.03944688484034
69,134.43761860279656
72,127.70969394880994
314,133.59404643121513
2,139.07906386315958
280,129.56899254803844
296,143.08036543957363
50,136.48815897578444
175,121.2859677321956
165,144.34964672310787
81,149.46565614903886
151,136.36771766089367
46,136.72125838758632
68,132.62286769860046
208,156.7382583350251
263,130.45071450795385
53,106.72332503084291
75,136.38072079467005
190,141.11581765435818
360,135.59740266188666
29,146.88990459959615
39,142.07743240319104
245,130.45198832977036
176,140.6652497403585
54,135.37526026125207
37,141.43554161147335
152,137.0227073274929
43,130.26523726489114
123,128.6398240432991
13,132.5223781098045
112,133.7412845456637
12,136.94764238581985
106,138.5931764505028
110,135.45041551383147
232,136.18580985443808
124,132.95488148510125
173,137.6244692653999
44,129.23535119474334
65,133.43681157576233
147,134.3410875896609
264,141.46139445421392
221,134.7171611334521
139,138.72937962994806
27,143.10314133366688
425,144.10946467275883
316,129.4442138025929
144,140.22788898290182
70,137.2208158244697
129,121.55574116969625
309,132.4228530864646
3,131.62099312151426
61,141.23739596908916
132,133.79662655022648
166,135.17988878509746
176,140.28384132878028
445,135.37502829975793
16,139.3260011117648
239,136.61825007601135
328,140.70857949772144
40,136.52685724838557
138,148.80169404663684
123,134.6551209249709
38,136.95366525644673
165,132.8804574730577
120,137.13860748643864
40,133.15478337810737
171,114.91824845375987
47,133.10695639263287
78,139.1035407753934
267,142.90619857982523
112,150.81516751576586
347,134.92059100661066
24,142.3810392532549
46,134.20525805318061
209,132.52556802876262
202,130.70142553658198
209,135.1647474160697
71,138.94475388224723
126,142.6852223091856
164,138.45167740035583
273,127.10081138852026
197,133.57181953364542
43,139.17463955895343
9,129.8892623941345
446,133.44068796666195
150,134.78828965886478
378,119.86713421421999
105,140.13480359893748
112,154.313625277033
100,139.98184200382914
78,139.5589357035962
65,130.75955699414126
52,148.06456363158054
80,128.51570468338656
323,129.60361890712235
80,126.80492055523379
35,132.5073086517275
224,138.85162980975295
140,141.40314634018767
200,134.39020504851922
15,139.39346122981598
219,138.81753142078801
256,151.16560279580153
42,142.6071624568765
24,138.41378125704045
19,130.51310839556785
310,141.08846380566328
11,137.47422660936834
21,138.18177800241165
16,133.5242523830832
86,131.573227510297
45,133.4801283001606
95,141.0793716453917
248,138.8047251772108
11,136.77370894705666
152,134.14275716584154
48,137.83197250917894
10,135.30087858041938
106,135.4921227481594
58,140.30352067798444
168,136.9501000715623
84,135.58496842572697
230,138.43515458344658
175,138.1366807764263
168,146.81347058613133
248,144.3873730171163
198,131.7253101492304
95,123.97740218186208
3,136.7606904575969
0,137.06722605646846
81,133.1689574084924
37,138.52528483696162
85,134.64987737336182
139,147.83769490568972
278,137.79905101545586
301,137.6924139926416
13,137.54367292953296
319,145.0754205402422
30,134.32306051524574
29,136.44054384228934
88,144.19083906093005
126,136.0763206339698
351,136.65477452391585
52,141.84840797212874
101,142.04753884945924
158,135.19424759094386
99,137.45860354684677
180,140.2222482435354
106,146.99991677203911
120,145.6911417594981
88,128.1480596236529
152,132.7030292642515
150,141.145049623443
59,134.42877811655356
12,155.06478090158905
72,133.33977889340446
104,129.4694452864849
66,135.38587968159413
16,130.16783427896374
407,141.66184109329035
14,133.5749707845545
44,134.8071277647879
22,137.3025686403255
342,140.36405538330249
129,140.80662216693614
378,140.72621447627043
321,128.7929341610828
170,124.00421174124831
24,141.12823428682051
50,165.94791542494892
153,135.18988064813186
207,139.91011752998017
230,144.01220690517385
15,138.7116409902365
20,131.063208818922
125,135.212277096055
93,138.7789438412265
33,134.35349448391165
24,137.97588670174142
56,132.41752857209642
75,140.04055985012263
5,147.94478661524306
125,121.22784160023318
10,134.47755521051448
143,138.42342594260546
252,138.59675570357442
49,130.94141243792288
10,151.20838917927534
3,147.18678796429035
279,139.30568253938057
114,125.06444698570617
16,129.79288555482538
5,133.88348728591987
293,138.2731975887451
145,134.4409460006265
256,174.3363608818845
38,142.95417181784086
85,130.52848946875122
297,135.92353368382177
239,127.4063239456624
220,134.90356182225852
105,136.08840283317855
132,138.22161748800124
156,141.00592543696052
15,132.34697981461352
98,135.68664967276732
317,136.46691852297639
24,134.3410928353639
33,138.2626483867504
17,137.64218494920118
161,135.44695806514926
175,131.5696647794115
19,137.17207221504742
21,142.96990708472504
97,138.82711080534256
15,137.28023778569946
112,140.2462801314762
153,141.06308292587002
60,138.94735637533276
6,133.62880684424883
263,132.40800532840214
194,147.70833359677115
15,133.5904074240246
204,142.55905046084243
55,135.4559669946672
164,129.8074637081361
47,138.36086413746403
79,140.1820670286721
31,150.57371229477525
386,133.7132511365122
354,133.7220779635854
69,139.04448583784588
102,141.9754110677328
123,135.3306328673541
354,142.5434546271497
79,139.2984886860501
204,141.41010973561382
174,143.78994877583253
95,137.36774029924553
17,137.272258611753
129,128.93705840863248
57,135.32376614686618
77,135.19941090564416
98,143.40040868562312
5,132.15678012709031
225,141.2093925572549
37,136.18131456405607
105,141.46876976194764
99,137.30265578391305
80,133.7920218864073
44,143.96046294133245
366,138.10841820717368
116,135.12027452047187
20,154.47691771861562
138,144.66935366901455
85,138.44137880610933
120,137.39962630399063
72,143.47732463064327
50,142.34886968174692
44,127.40687409619676
130,137.67340582113047
180,137.18372857805693
252,139.3887210104733
121,138.01715648641814
204,135.97111050404814
166,138.36999274608758
11,136.7140767412061
69,139.7954330036245
77,136.78766920945992
135,137.51258857010671
191,140.12584698893744
194,138.63518713923537
229,145.41066069290392
84,140.26951124543803
51,143.6907922257412
52,135.325153574891
105,142.33507127663492
44,129.9829407338919
124,138.06230138819055
352,136.3125632825365
177,141.35645026974507
20,130.34821479759825
22,134.15554414567845
33,137.31270711149722
210,138.55963677833813
287,137.03609082148796
263,144.14885571564477
57,134.94076016923296
408,142.2417816029703
231,144.24462080776723
28,130.93254531272436
27,135.2596166732034
206,135.86189157311404
142,137.74065850916827
418,141.02658593750155
1,139.0556317486979
202,135.0289153049958
406,134.09385323105528
134,133.53884734846645
92,142.48970320457454
53,143.67602304712116
92,139.14490855476404
83,129.7972367607691
114,139.09171151932946
113,149.93905865624123
88,139.4437253427745
46,143.7878353311563
